,Date,hurricane,observed,region,residual,seasonal,trend,type,year
2922,2004-01-01 00:00:00,0,0.756177301,Hardee,0.99842509,1.276426413,0.592622595,Rural,2004
2923,2004-02-01 00:00:00,0,0.769248786,Hardee,0.875080223,1.473059096,0.596025196,Rural,2004
2924,2004-03-01 00:00:00,0,0.761705678,Hardee,1.02297195,1.234406571,0.602463972,Rural,2004
2925,2004-04-01 00:00:00,0,0.783312563,Hardee,0.926665011,1.410208683,0.598680042,Rural,2004
2926,2004-05-01 00:00:00,0,0.505073224,Hardee,0.82684319,1.020623549,0.597766324,Rural,2004
2927,2004-06-01 00:00:00,5,0.503124028,Hardee,0.913062412,0.914010625,0.602128506,Rural,2004
2928,2004-07-01 00:00:00,5,0.458618344,Hardee,0.989606028,0.759132861,0.609729401,Rural,2004
2929,2004-08-01 00:00:00,5,0.479525345,Hardee,1.147725749,0.663061259,0.629340421,Rural,2004
2930,2004-09-01 00:00:00,5,0.333254607,Hardee,0.825796386,0.613839838,0.656619766,Rural,2004
2931,2004-10-01 00:00:00,5,0.358209811,Hardee,0.81082529,0.63974655,0.689712467,Rural,2004
2932,2004-11-01 00:00:00,0,0.523800529,Hardee,0.85754539,0.829642064,0.735332719,Rural,2004
2933,2004-12-01 00:00:00,0,0.945889971,Hardee,1.096273211,1.107966488,0.777787631,Rural,2004
2934,2005-01-01 00:00:00,0,0.91680777,Hardee,0.882145419,1.276426413,0.8132202,Rural,2005
2935,2005-02-01 00:00:00,0,1.075519836,Hardee,0.863956102,1.473059096,0.844058245,Rural,2005
2936,2005-03-01 00:00:00,0,1.104904562,Hardee,1.028622477,1.234406571,0.869113248,Rural,2005
2937,2005-04-01 00:00:00,0,1.227988688,Hardee,0.970072616,1.410208683,0.896545995,Rural,2005
2938,2005-05-01 00:00:00,0,1.146529537,Hardee,1.215858594,1.020623549,0.922789049,Rural,2005
2939,2005-06-01 00:00:00,0,0.872439363,Hardee,1.008224076,0.914010625,0.945568033,Rural,2005
2940,2005-07-01 00:00:00,0,0.932885875,Hardee,1.266584851,0.759132861,0.969041274,Rural,2005
2941,2005-08-01 00:00:00,0,0.739453683,Hardee,1.098072826,0.663061259,1.01435977,Rural,2005
2942,2005-09-01 00:00:00,0,0.669838792,Hardee,1.035167355,0.613839838,1.052859681,Rural,2005
2943,2005-10-01 00:00:00,0,0.674747773,Hardee,0.957888141,0.63974655,1.099726143,Rural,2005
2944,2005-11-01 00:00:00,0,0.832060354,Hardee,0.873335545,0.829642064,1.146961307,Rural,2005
2945,2005-12-01 00:00:00,0,1.179954928,Hardee,0.921401035,1.107966488,1.154398985,Rural,2005
2946,2006-01-01 00:00:00,0,1.241596543,Hardee,0.843045584,1.276426413,1.152390031,Rural,2006
2947,2006-02-01 00:00:00,0,1.829679262,Hardee,1.080741345,1.473059096,1.147886287,Rural,2006
2948,2006-03-01 00:00:00,0,1.267355656,Hardee,0.894393021,1.234406571,1.146509662,Rural,2006
2949,2006-04-01 00:00:00,0,2.18133995,Hardee,1.345136238,1.410208683,1.148522571,Rural,2006
2950,2006-05-01 00:00:00,0,1.317758744,Hardee,1.115580691,1.020623549,1.155939678,Rural,2006
2951,2006-06-01 00:00:00,0,0.878287272,Hardee,0.821095226,0.914010625,1.168846972,Rural,2006
2952,2006-07-01 00:00:00,0,0.879208548,Hardee,0.966683966,0.759132861,1.19661773,Rural,2006
2953,2006-08-01 00:00:00,0,0.685905329,Hardee,0.686086649,0.663061259,1.505904369,Rural,2006
2954,2006-09-01 00:00:00,0,0.690612305,Hardee,0.616541921,0.613839838,1.82256266,Rural,2006
2955,2006-10-01 00:00:00,0,0.701897828,Hardee,0.5888912,0.63974655,1.860787242,Rural,2006
2956,2006-11-01 00:00:00,0,0.981497678,Hardee,0.629192283,0.829642064,1.877936764,Rural,2006
2957,2006-12-01 00:00:00,0,1.33781601,Hardee,0.636480075,1.107966488,1.894745086,Rural,2006
2958,2007-01-01 00:00:00,0,1.744905003,Hardee,0.715503648,1.276426413,1.908226801,Rural,2007
2959,2007-02-01 00:00:00,0,8.689904282,Hardee,3.081626295,1.473059096,1.911968309,Rural,2007
2960,2007-03-01 00:00:00,0,1.946169285,Hardee,0.823032961,1.234406571,1.913246816,Rural,2007
2961,2007-04-01 00:00:00,0,2.412581753,Hardee,0.892547841,1.410208683,1.914401336,Rural,2007
2962,2007-05-01 00:00:00,0,1.494814821,Hardee,0.765802281,1.020623549,1.910165484,Rural,2007
2963,2007-06-01 00:00:00,0,1.101405747,Hardee,0.631104209,0.914010625,1.907044623,Rural,2007
2964,2007-07-01 00:00:00,0,0.977064368,Hardee,0.679765086,0.759132861,1.891090741,Rural,2007
2965,2007-08-01 00:00:00,0,0.677127782,Hardee,0.647046281,0.663061259,1.576331201,Rural,2007
2966,2007-09-01 00:00:00,0,0.729828697,Hardee,0.910034684,0.613839838,1.304889565,Rural,2007
2967,2007-10-01 00:00:00,0,0.690168394,Hardee,0.805499868,0.63974655,1.337665356,Rural,2007
2968,2007-11-01 00:00:00,0,0.892379424,Hardee,0.798223554,0.829642064,1.345860614,Rural,2007
2969,2007-12-01 00:00:00,0,1.352632429,Hardee,0.907174316,1.107966488,1.34408973,Rural,2007
2970,2008-01-01 00:00:00,0,1.350256653,Hardee,0.78791165,1.276426413,1.340938499,Rural,2008
2971,2008-02-01 00:00:00,0,1.590719673,Hardee,0.797689893,1.473059096,1.352088847,Rural,2008
2972,2008-03-01 00:00:00,0,2.58283882,Hardee,1.531349152,1.234406571,1.36467959,Rural,2008
2973,2008-04-01 00:00:00,0,2.556242184,Hardee,1.324332591,1.410208683,1.367059396,Rural,2008
2974,2008-05-01 00:00:00,0,1.546268077,Hardee,1.109698279,1.020623549,1.363578456,Rural,2008
2975,2008-06-01 00:00:00,0,1.007791065,Hardee,0.821179251,0.914010625,1.341056668,Rural,2008
2976,2008-07-01 00:00:00,0,0.995654155,Hardee,1.005208785,0.759132861,1.303167626,Rural,2008
2977,2008-08-01 00:00:00,0,0.924006841,Hardee,1.097288789,0.663061259,1.268429777,Rural,2008
2978,2008-09-01 00:00:00,0,0.782711546,Hardee,1.073720975,0.613839838,1.186099357,Rural,2008
2979,2008-10-01 00:00:00,0,0.693944261,Hardee,1.018517226,0.63974655,1.063687597,Rural,2008
2980,2008-11-01 00:00:00,0,0.80572892,Hardee,0.988800234,0.829642064,0.980969413,Rural,2008
2981,2008-12-01 00:00:00,0,0.903081501,Hardee,0.860605883,1.107966488,0.945936207,Rural,2008
2982,2009-01-01 00:00:00,0,0.8977407,Hardee,0.756887379,1.276426413,0.928089175,Rural,2009
2983,2009-02-01 00:00:00,0,1.216192752,Hardee,0.907415767,1.473059096,0.908744421,Rural,2009
2984,2009-03-01 00:00:00,0,0.997233197,Hardee,0.901998268,1.234406571,0.894537676,Rural,2009
2985,2009-04-01 00:00:00,0,1.227453931,Hardee,0.978643471,1.410208683,0.888307137,Rural,2009
2986,2009-05-01 00:00:00,0,0.905691848,Hardee,0.994560453,1.020623549,0.891147363,Rural,2009
2987,2009-06-01 00:00:00,0,0.814292532,Hardee,0.992592164,0.914010625,0.896446144,Rural,2009
2988,2009-07-01 00:00:00,0,0.764248395,Hardee,1.122753724,0.759132861,0.895566991,Rural,2009
2989,2009-08-01 00:00:00,0,0.694850382,Hardee,1.187702282,0.663061259,0.881243434,Rural,2009
2990,2009-09-01 00:00:00,0,0.67363211,Hardee,1.267278135,0.613839838,0.864891455,Rural,2009
2991,2009-10-01 00:00:00,0,0.654686275,Hardee,1.198029322,0.63974655,0.853146621,Rural,2009
2992,2009-11-01 00:00:00,0,0.912607338,Hardee,1.29378114,0.829642064,0.849176985,Rural,2009
2993,2009-12-01 00:00:00,0,0.922357106,Hardee,0.982904525,1.107966488,0.845915488,Rural,2009
2994,2010-01-01 00:00:00,0,0.857534113,Hardee,0.799820843,1.276426413,0.838935831,Rural,2010
2995,2010-02-01 00:00:00,0,0.915382369,Hardee,0.742542572,1.473059096,0.835847126,Rural,2010
2996,2010-03-01 00:00:00,0,0.908733693,Hardee,0.887027846,1.234406571,0.828909258,Rural,2010
2997,2010-04-01 00:00:00,0,1.036331013,Hardee,0.888952481,1.410208683,0.8256622,Rural,2010
2998,2010-05-01 00:00:00,0,1.002305214,Hardee,1.195569714,1.020623549,0.820399407,Rural,2010
2999,2010-06-01 00:00:00,0,0.640029048,Hardee,0.850296923,0.914010625,0.822514706,Rural,2010
3000,2010-07-01 00:00:00,0,0.772339361,Hardee,1.208243642,0.759132861,0.84101104,Rural,2010
3001,2010-08-01 00:00:00,0,0.613223152,Hardee,1.081733332,0.663061259,0.853906885,Rural,2010
3002,2010-09-01 00:00:00,0,0.59008176,Hardee,1.111336741,0.613839838,0.863927474,Rural,2010
3003,2010-10-01 00:00:00,0,0.66093027,Hardee,1.172842382,0.63974655,0.879779579,Rural,2010
3004,2010-11-01 00:00:00,0,0.781066135,Hardee,1.05947384,0.829642064,0.887508753,Rural,2010
3005,2010-12-01 00:00:00,0,1.104259603,Hardee,1.113580265,1.107966488,0.893899866,Rural,2010
3006,2011-01-01 00:00:00,0,1.11599456,Hardee,0.97482405,1.276426413,0.895789356,Rural,2011
3007,2011-02-01 00:00:00,0,0.963947761,Hardee,0.730171462,1.473059096,0.895105678,Rural,2011
3008,2011-03-01 00:00:00,0,1.098739683,Hardee,0.987412071,1.234406571,0.900334705,Rural,2011
3009,2011-04-01 00:00:00,0,1.223733832,Hardee,0.959708365,1.410208683,0.903088144,Rural,2011
3010,2011-05-01 00:00:00,0,0.998919499,Hardee,1.078585332,1.020623549,0.906308878,Rural,2011
3011,2011-06-01 00:00:00,0,0.795575161,Hardee,0.965509383,0.914010625,0.900407929,Rural,2011
3012,2011-07-01 00:00:00,0,0.661778453,Hardee,0.976784836,0.759132861,0.891377691,Rural,2011
3013,2011-08-01 00:00:00,0,0.707506959,Hardee,1.196673821,0.663061259,0.890568049,Rural,2011
3014,2011-09-01 00:00:00,0,0.620291273,Hardee,1.124993748,0.613839838,0.897131961,Rural,2011
3015,2011-10-01 00:00:00,0,0.696274948,Hardee,1.191707603,0.63974655,0.912155635,Rural,2011
3016,2011-11-01 00:00:00,0,0.822401074,Hardee,1.07587516,0.829642064,0.920231008,Rural,2011
3017,2011-12-01 00:00:00,0,0.922434168,Hardee,0.891494844,1.107966488,0.932729598,Rural,2011
3018,2012-01-01 00:00:00,0,1.082827009,Hardee,0.890864737,1.276426413,0.951080697,Rural,2012
3019,2012-02-01 00:00:00,0,0.977839262,Hardee,0.694861018,1.473059096,0.954146784,Rural,2012
3020,2012-03-01 00:00:00,0,1.241122584,Hardee,1.053987482,1.234406571,0.95276729,Rural,2012
3021,2012-04-01 00:00:00,0,1.439036355,Hardee,1.068078999,1.410208683,0.954225117,Rural,2012
3022,2012-05-01 00:00:00,0,0.975876437,Hardee,0.997239331,1.020623549,0.957625466,Rural,2012
3023,2012-06-01 00:00:00,0,1.116186163,Hardee,1.266194664,0.914010625,0.96327602,Rural,2012
3024,2012-07-01 00:00:00,0,0.778072603,Hardee,1.055265014,0.759132861,0.970077945,Rural,2012
3025,2012-08-01 00:00:00,0,0.664210587,Hardee,1.01663367,0.663061259,0.984132308,Rural,2012
3026,2012-09-01 00:00:00,0,0.630744489,Hardee,1.029601754,0.613839838,0.996769999,Rural,2012
3027,2012-10-01 00:00:00,0,0.720529847,Hardee,1.124581411,0.63974655,1.000273956,Rural,2012
3028,2012-11-01 00:00:00,0,0.879102096,Hardee,1.056558424,0.829642064,1.00166125,Rural,2012
3029,2012-12-01 00:00:00,0,1.000262218,Hardee,0.900562203,1.107966488,1.001242701,Rural,2012
3030,2013-01-01 00:00:00,0,1.166940001,Hardee,0.909381705,1.276426413,1.004089372,Rural,2013
3031,2013-02-01 00:00:00,0,1.228334221,Hardee,0.827322963,1.473059096,1.006670033,Rural,2013
3032,2013-03-01 00:00:00,0,1.291507299,Hardee,1.038771406,1.234406571,1.005968755,Rural,2013
3033,2013-04-01 00:00:00,0,1.47207426,Hardee,1.03710543,1.410208683,1.005285144,Rural,2013
3034,2013-05-01 00:00:00,0,0.975867409,Hardee,0.948116,1.020623549,1.007232178,Rural,2013
3035,2013-06-01 00:00:00,0,1.106230321,Hardee,1.191846615,0.914010625,1.014237781,Rural,2013
3036,2013-07-01 00:00:00,0,0.855802325,Hardee,1.102145111,0.759132861,1.021604342,Rural,2013
3037,2013-08-01 00:00:00,0,0.647921569,Hardee,0.953579447,0.663061259,1.023476181,Rural,2013
3038,2013-09-01 00:00:00,0,0.630337396,Hardee,1.006605563,0.613839838,1.018883466,Rural,2013
3039,2013-10-01 00:00:00,0,0.704661438,Hardee,1.088030129,0.63974655,1.01110782,Rural,2013
3040,2013-11-01 00:00:00,0,0.941325721,Hardee,1.127313786,0.829642064,1.005240974,Rural,2013
3041,2013-12-01 00:00:00,0,1.104828841,Hardee,0.996522204,1.107966488,0.999418159,Rural,2013
3042,2014-01-01 00:00:00,0,1.23775735,Hardee,0.977222823,1.276426413,0.991087431,Rural,2014
3043,2014-02-01 00:00:00,0,1.202081829,Hardee,0.82197256,1.473059096,0.991567721,Rural,2014
3044,2014-03-01 00:00:00,0,1.208415779,Hardee,0.981855153,1.234406571,0.995810216,Rural,2014
3045,2014-04-01 00:00:00,0,1.370042281,Hardee,0.972375235,1.410208683,0.997889687,Rural,2014
3046,2014-05-01 00:00:00,0,0.938220808,Hardee,0.912058631,1.020623549,1.006659407,Rural,2014
3047,2014-06-01 00:00:00,0,1.00524664,Hardee,1.089783169,0.914010625,1.007968889,Rural,2014
3048,2014-07-01 00:00:00,0,0.758447035,Hardee,1.001434057,0.759132861,0.996439529,Rural,2014
3049,2014-08-01 00:00:00,0,0.756711668,Hardee,1.14619055,0.663061259,0.994456501,Rural,2014
3050,2014-09-01 00:00:00,0,0.62255311,Hardee,1.013299006,0.613839838,0.999653654,Rural,2014
3051,2014-10-01 00:00:00,0,0.761954036,Hardee,1.188216858,0.63974655,1.001131093,Rural,2014
3052,2014-11-01 00:00:00,0,1.092823659,Hardee,1.301926871,0.829642064,1.010505246,Rural,2014
3053,2014-12-01 00:00:00,0,0.984507203,Hardee,0.872069887,1.107966488,1.017669646,Rural,2014
3054,2015-01-01 00:00:00,0,1.083586613,Hardee,0.835430735,1.276426413,1.014899966,Rural,2015
3055,2015-02-01 00:00:00,0,1.309040398,Hardee,0.877487531,1.473059096,1.01148108,Rural,2015
3056,2015-03-01 00:00:00,0,1.225191648,Hardee,0.977916681,1.234406571,1.013700794,Rural,2015
3057,2015-04-01 00:00:00,0,1.388441464,Hardee,0.974624897,1.410208683,1.008956696,Rural,2015
3058,2015-05-01 00:00:00,0,1.143002583,Hardee,1.117772589,1.020623549,1.000677213,Rural,2015
3059,2015-06-01 00:00:00,0,0.971035744,Hardee,1.050549897,0.914010625,1.010027331,Rural,2015
3060,2015-07-01 00:00:00,0,0.726717077,Hardee,0.939875156,0.759132861,1.01728641,Rural,2015
3061,2015-08-01 00:00:00,0,0.707044356,Hardee,1.043334141,0.663061259,1.020787693,Rural,2015
3062,2015-09-01 00:00:00,0,0.725067658,Hardee,1.146465249,0.613839838,1.029030876,Rural,2015
3063,2015-10-01 00:00:00,0,0.546491432,Hardee,0.821935555,0.63974655,1.038014632,Rural,2015
3064,2015-11-01 00:00:00,0,1.111167332,Hardee,1.291081064,0.829642064,1.036098459,Rural,2015
3065,2015-12-01 00:00:00,0,1.188772258,Hardee,1.04326459,1.107966488,1.027172557,Rural,2015
3066,2016-01-01 00:00:00,0,1.052146588,Hardee,0.802685632,1.276426413,1.025653858,Rural,2016
3067,2016-02-01 00:00:00,0,1.423839382,Hardee,0.942800079,1.473059096,1.023969589,Rural,2016
3068,2016-03-01 00:00:00,0,1.306647368,Hardee,1.03715903,1.234406571,1.019343736,Rural,2016
3069,2016-04-01 00:00:00,0,1.520872083,Hardee,1.057413352,1.410208683,1.018662578,Rural,2016
3070,2016-05-01 00:00:00,0,0.964951486,Hardee,0.936167189,1.020623549,1.008677463,Rural,2016
3071,2016-06-01 00:00:00,0,0.936577889,Hardee,1.020077966,0.914010625,1.003286868,Rural,2016
3072,2016-07-01 00:00:00,0,0.725017565,Hardee,0.946111848,0.759132861,1.008217181,Rural,2016
3073,2016-08-01 00:00:00,0,0.6686446,Hardee,0.99721194,0.663061259,1.009996936,Rural,2016
3074,2016-09-01 00:00:00,0,0.653334544,Hardee,1.056224821,0.613839838,1.006444937,Rural,2016
3075,2016-10-01 00:00:00,0,0.602007443,Hardee,0.942689391,0.63974655,0.996990746,Rural,2016
3076,2016-11-01 00:00:00,0,0.8179245,Hardee,0.990568462,0.829642064,0.99403985,Rural,2016
3077,2016-12-01 00:00:00,0,1.353675156,Hardee,1.23215153,1.107966488,0.990351927,Rural,2016
3078,2017-01-01 00:00:00,0,1.004625193,Hardee,0.796820218,1.276426413,0.986537902,Rural,2017
3079,2017-02-01 00:00:00,0,1.513733388,Hardee,1.038290507,1.473059096,0.988498865,Rural,2017
3080,2017-03-01 00:00:00,0,1.132186951,Hardee,0.919333824,1.234406571,0.996443135,Rural,2017
3081,2017-04-01 00:00:00,0,1.470245981,Hardee,1.031821757,1.410208683,1.009177998,Rural,2017
3082,2017-05-01 00:00:00,0,0.945322307,Hardee,0.902260045,1.020623549,1.025294042,Rural,2017
3083,2017-06-01 00:00:00,1,0.868404552,Hardee,0.912291984,0.914010625,1.040166413,Rural,2017
3084,2017-07-01 00:00:00,2,0.702386135,Hardee,0.886903015,0.759132861,1.041952319,Rural,2017
3085,2017-08-01 00:00:00,2,0.737962862,Hardee,1.065855686,0.663061259,1.042913489,Rural,2017
3086,2017-09-01 00:00:00,2,0.773154423,Hardee,1.182678446,0.613839838,1.063678375,Rural,2017
3087,2017-10-01 00:00:00,2,0.785380718,Hardee,1.12806936,0.63974655,1.086931856,Rural,2017
3088,2017-11-01 00:00:00,2,1.01824394,Hardee,1.110185911,0.829642064,1.104157933,Rural,2017
3089,2017-12-01 00:00:00,0,1.507438904,Hardee,1.213625401,1.107966488,1.119680913,Rural,2017
3090,2018-01-01 00:00:00,0,0.893380518,Hardee,0.619730453,1.276426413,1.127985964,Rural,2018
3091,2018-02-01 00:00:00,0,1.647861714,Hardee,0.990551436,1.473059096,1.127948834,Rural,2018
3092,2018-03-01 00:00:00,0,1.492431523,Hardee,1.077597506,1.234406571,1.120586663,Rural,2018
3093,2018-04-01 00:00:00,0,1.663623075,Hardee,1.061709796,1.410208683,1.109766382,Rural,2018
3094,2018-05-01 00:00:00,0,1.162065723,Hardee,1.035195903,1.020623549,1.098521093,Rural,2018
3095,2018-06-01 00:00:00,0,1.021234118,Hardee,1.02950441,0.914010625,1.08395611,Rural,2018
3096,2018-07-01 00:00:00,0,0.747284205,Hardee,0.900600637,0.759132861,1.091695701,Rural,2018
3097,2018-08-01 00:00:00,0,0.692180806,Hardee,0.932853631,0.663061259,1.117681933,Rural,2018
3098,2018-09-01 00:00:00,0,0.643657027,Hardee,0.925915901,0.613839838,1.131081085,Rural,2018
3099,2018-10-01 00:00:00,0,0.657267571,Hardee,0.921964963,0.63974655,1.112975679,Rural,2018
3100,2018-11-01 00:00:00,0,0.878627886,Hardee,0.9493963,0.829642064,1.114121416,Rural,2018
3101,2018-12-01 00:00:00,0,1.300290099,Hardee,1.050994776,1.107966488,1.115267154,Rural,2018
3102,2019-01-01 00:00:00,0,1.284794424,Hardee,0.900489921,1.276426413,1.116412892,Rural,2019
3103,2019-02-01 00:00:00,0,1.875131139,Hardee,1.137645616,1.473059096,1.117558629,Rural,2019
3104,2019-03-01 00:00:00,0,1.584170729,Hardee,1.145761605,1.234406571,1.118704367,Rural,2019
3105,2002-01-01 00:00:00,0,0.458112891,Hendry,0.651470698,1.052365428,0.668454177,Urban,2002
3106,2002-02-01 00:00:00,0,1.456657946,Hendry,1.528117897,1.431555145,0.666121154,Urban,2002
3107,2002-03-01 00:00:00,0,0.848959459,Hendry,0.870749601,1.469348363,0.66378813,Urban,2002
3108,2002-04-01 00:00:00,0,0.779862885,Hendry,0.887268543,1.329301154,0.661455106,Urban,2002
3109,2002-05-01 00:00:00,0,0.715548298,Hendry,0.994916801,1.091558242,0.659122083,Urban,2002
3110,2002-06-01 00:00:00,0,0.530804951,Hendry,0.865829958,0.933763803,0.656789059,Urban,2002
3111,2002-07-01 00:00:00,0,0.413948004,Hendry,0.780462583,0.800492463,0.6628222,Urban,2002
3112,2002-08-01 00:00:00,0,0.408209146,Hendry,0.828157013,0.736810386,0.66922922,Urban,2002
3113,2002-09-01 00:00:00,0,0.427419292,Hendry,0.918366023,0.730543072,0.637313436,Urban,2002
3114,2002-10-01 00:00:00,0,0.392395047,Hendry,0.882161746,0.700146669,0.635545805,Urban,2002
3115,2002-11-01 00:00:00,0,0.556135002,Hendry,1.075082974,0.815625417,0.634465603,Urban,2002
3116,2002-12-01 00:00:00,0,0.538735499,Hendry,0.997781695,0.852415215,0.633650025,Urban,2002
3117,2003-01-01 00:00:00,0,1.305816039,Hendry,1.932675463,1.052365428,0.642269178,Urban,2003
3118,2003-02-01 00:00:00,0,0.762660908,Hendry,0.823731692,1.431555145,0.646990966,Urban,2003
3119,2003-03-01 00:00:00,0,0.777288371,Hendry,0.824940699,1.469348363,0.641497923,Urban,2003
3120,2003-04-01 00:00:00,0,0.809128045,Hendry,0.953640044,1.329301154,0.638513349,Urban,2003
3121,2003-05-01 00:00:00,0,0.660368805,Hendry,0.955602287,1.091558242,0.633319767,Urban,2003
3122,2003-06-01 00:00:00,0,0.566418515,Hendry,0.972664665,0.933763803,0.62387539,Urban,2003
3123,2003-07-01 00:00:00,0,0.585110203,Hendry,1.163177619,0.800492463,0.628629814,Urban,2003
3124,2003-08-01 00:00:00,0,0.350323895,Hendry,0.748191732,0.736810386,0.635713896,Urban,2003
3125,2003-09-01 00:00:00,0,0.353524975,Hendry,0.748232823,0.730543072,0.646990801,Urban,2003
3126,2003-10-01 00:00:00,0,0.394688651,Hendry,0.854951192,0.700146669,0.659606425,Urban,2003
3127,2003-11-01 00:00:00,0,0.429245988,Hendry,0.807138566,0.815625417,0.652270867,Urban,2003
3128,2003-12-01 00:00:00,0,0.439051414,Hendry,0.804107063,0.852415215,0.640782878,Urban,2003
3129,2004-01-01 00:00:00,0,1.519560011,Hendry,2.304160942,1.052365428,0.626901142,Urban,2004
3130,2004-02-01 00:00:00,0,0.718865944,Hendry,0.811587494,1.431555145,0.618963541,Urban,2004
3131,2004-03-01 00:00:00,0,1.091619272,Hendry,1.191320219,1.469348363,0.623847582,Urban,2004
3132,2004-04-01 00:00:00,0,0.797449302,Hendry,0.95466868,1.329301154,0.628619159,Urban,2004
3133,2004-05-01 00:00:00,0,0.496065575,Hendry,0.717048781,1.091558242,0.634021613,Urban,2004
3134,2004-06-01 00:00:00,0,0.455121833,Hendry,0.754010038,0.933763803,0.646657167,Urban,2004
3135,2004-07-01 00:00:00,0,0.363380363,Hendry,0.697657513,0.800492463,0.65091236,Urban,2004
3136,2004-08-01 00:00:00,0,0.381628601,Hendry,0.784200041,0.736810386,0.660722206,Urban,2004
3137,2004-09-01 00:00:00,0,0.439389691,Hendry,0.891939171,0.730543072,0.674573673,Urban,2004
3138,2004-10-01 00:00:00,0,0.423295329,Hendry,0.884942857,0.700146669,0.68343908,Urban,2004
3139,2004-11-01 00:00:00,0,0.530245609,Hendry,0.920821353,0.815625417,0.706271263,Urban,2004
3140,2004-12-01 00:00:00,0,0.64118209,Hendry,1.037278299,0.852415215,0.725429955,Urban,2004
3141,2005-01-01 00:00:00,0,1.419512548,Hendry,1.827148787,1.052365428,0.738515028,Urban,2005
3142,2005-02-01 00:00:00,0,1.05425421,Hendry,0.982542696,1.431555145,0.749801695,Urban,2005
3143,2005-03-01 00:00:00,0,1.088531363,Hendry,0.980095127,1.469348363,0.756151,Urban,2005
3144,2005-04-01 00:00:00,0,1.013220673,Hendry,1.001462662,1.329301154,0.761388804,Urban,2005
3145,2005-05-01 00:00:00,0,0.8280443,Hendry,0.996223211,1.091558242,0.761746715,Urban,2005
3146,2005-06-01 00:00:00,0,0.582765211,Hendry,0.808315991,0.933763803,0.772388858,Urban,2005
3147,2005-07-01 00:00:00,0,0.549651342,Hendry,0.897868286,0.800492463,0.765029181,Urban,2005
3148,2005-08-01 00:00:00,3,0.466127739,Hendry,0.802567275,0.736810386,0.788548392,Urban,2005
3149,2005-09-01 00:00:00,3,0.507212071,Hendry,0.821932497,0.730543072,0.845022339,Urban,2005
3150,2005-10-01 00:00:00,3,0.481129246,Hendry,0.792584404,0.700146669,0.867336843,Urban,2005
3151,2005-11-01 00:00:00,3,0.480998083,Hendry,0.671231528,0.815625417,0.878902773,Urban,2005
3152,2005-12-01 00:00:00,3,0.945737433,Hendry,1.245435964,0.852415215,0.891165922,Urban,2005
3153,2006-01-01 00:00:00,0,0.938396607,Hendry,0.978445033,1.052365428,0.911683324,Urban,2006
3154,2006-02-01 00:00:00,0,2.099602254,Hendry,1.569951523,1.431555145,0.934551617,Urban,2006
3155,2006-03-01 00:00:00,0,1.398008259,Hendry,0.996436957,1.469348363,0.955203102,Urban,2006
3156,2006-04-01 00:00:00,0,1.239074638,Hendry,0.961552213,1.329301154,0.969754495,Urban,2006
3157,2006-05-01 00:00:00,0,0.879660034,Hendry,0.817019735,1.091558242,0.986724675,Urban,2006
3158,2006-06-01 00:00:00,1,0.825345679,Hendry,0.896833832,0.933763803,0.98593311,Urban,2006
3159,2006-07-01 00:00:00,1,0.799288764,Hendry,1.01169355,0.800492463,0.987320301,Urban,2006
3160,2006-08-01 00:00:00,1,0.765106737,Hendry,1.081262498,0.736810386,0.960717573,Urban,2006
3161,2006-09-01 00:00:00,1,0.703667665,Hendry,1.052745268,0.730543072,0.915290718,Urban,2006
3162,2006-10-01 00:00:00,1,0.633765421,Hendry,1.00624861,0.700146669,0.89990115,Urban,2006
3163,2006-11-01 00:00:00,0,0.735480999,Hendry,1.013262158,0.815625417,0.89026535,Urban,2006
3164,2006-12-01 00:00:00,0,0.672264681,Hendry,0.882785988,0.852415215,0.893705145,Urban,2006
3165,2007-01-01 00:00:00,0,1.245148433,Hendry,1.316374649,1.052365428,0.899157211,Urban,2007
3166,2007-02-01 00:00:00,0,1.154643936,Hendry,0.895720108,1.431555145,0.900799758,Urban,2007
3167,2007-03-01 00:00:00,0,1.253164305,Hendry,0.933544696,1.469348363,0.913921121,Urban,2007
3168,2007-04-01 00:00:00,0,1.014718788,Hendry,0.815379791,1.329301154,0.936532739,Urban,2007
3169,2007-05-01 00:00:00,0,0.872850486,Hendry,0.844534685,1.091558242,0.947187683,Urban,2007
3170,2007-06-01 00:00:00,0,0.914676819,Hendry,1.000345903,0.933763803,0.979582522,Urban,2007
3171,2007-07-01 00:00:00,0,0.840754142,Hendry,1.059224494,0.800492463,0.991937572,Urban,2007
3172,2007-08-01 00:00:00,0,0.763046479,Hendry,1.076352015,0.736810386,0.962501718,Urban,2007
3173,2007-09-01 00:00:00,0,1.020512912,Hendry,1.46776647,0.730543072,0.952086272,Urban,2007
3174,2007-10-01 00:00:00,0,0.859378875,Hendry,1.28348149,0.700146669,0.956679845,Urban,2007
3175,2007-11-01 00:00:00,0,0.765482451,Hendry,0.977917644,0.815625417,0.960069765,Urban,2007
3176,2007-12-01 00:00:00,0,1.419423993,Hendry,1.693350724,0.852415215,0.983727061,Urban,2007
3177,2008-01-01 00:00:00,0,0.79439005,Hendry,0.754921716,1.052365428,1.00028992,Urban,2008
3178,2008-02-01 00:00:00,0,0.899228388,Hendry,0.643423873,1.431555145,0.976619392,Urban,2008
3179,2008-03-01 00:00:00,0,1.258710539,Hendry,0.914207664,1.469348363,0.937382464,Urban,2008
